Serial Number;205145
Device Identity;20514510mH2O
Exported from File;C:\Users\Mika\Documents\Privat\Studium\Master\Lectures\02_glaciology\Data\2024-08-23\205145-10mH2O_23_08_2024-08_30_00.DX5 
Record Start Time;23.08.2024 08:30:00

;;;;CH1;CH4;CH11
;;;;Pressure1;Temperature TOB1;Conductivity Raw
;;;;mbar;°C;uS/cm
No;;Date;Time;P1;TOB1;ConRaw
22431;;23/08/2024;14:43:50;784,01180;0,030;0,19080;
22432;;23/08/2024;14:43:51;783,98130;0,051;0,19080;
22433;;23/08/2024;14:43:52;784,01180;0,030;0,19080;
22434;;23/08/2024;14:43:53;784,05760;0,051;0,18020;
22435;;23/08/2024;14:43:54;784,04240;0,051;0,18020;
22436;;23/08/2024;14:43:55;784,04240;0,030;0,19080;
22437;;23/08/2024;14:43:56;783,96610;0,030;0,19080;
22438;;23/08/2024;14:43:57;783,99660;0,051;0,19080;
22439;;23/08/2024;14:43:58;784,01180;0,030;0,19080;
22440;;23/08/2024;14:43:59;784,04240;0,051;0,19080;
22441;;23/08/2024;14:44:00;783,99660;0,030;0,19080;
22442;;23/08/2024;14:44:01;784,04240;0,051;0,19080;
22443;;23/08/2024;14:44:02;784,01180;0,051;0,19080;
22444;;23/08/2024;14:44:03;783,96610;0,030;0,19080;
22445;;23/08/2024;14:44:04;783,96610;0,051;0,19080;
22446;;23/08/2024;14:44:05;783,99660;0,051;0,18020;
22447;;23/08/2024;14:44:06;783,99660;0,030;0,19080;
22448;;23/08/2024;14:44:07;783,99660;0,051;0,19080;
22449;;23/08/2024;14:44:08;784,01180;0,051;0,19080;
22450;;23/08/2024;14:44:09;784,04240;0,030;0,19080;
22451;;23/08/2024;14:44:10;784,01180;0,030;0,18020;
22452;;23/08/2024;14:44:11;783,99660;0,030;0,19080;
22453;;23/08/2024;14:44:12;784,04240;0,051;0,19080;
22454;;23/08/2024;14:44:13;783,99660;0,030;0,19080;
22455;;23/08/2024;14:44:14;784,01180;0,030;0,19080;
22456;;23/08/2024;14:44:15;784,04240;0,030;0,19080;
22457;;23/08/2024;14:44:16;784,01180;0,030;0,19080;
22458;;23/08/2024;14:44:17;783,98130;0,030;0,19080;
22459;;23/08/2024;14:44:18;784,01180;0,051;0,19080;
22460;;23/08/2024;14:44:19;784,01180;0,030;0,18020;
22461;;23/08/2024;14:44:20;784,01180;0,030;0,19080;
22462;;23/08/2024;14:44:21;784,01180;0,051;0,19080;
22463;;23/08/2024;14:44:22;784,01180;0,030;0,18020;
22464;;23/08/2024;14:44:23;784,01180;0,030;0,19080;
22465;;23/08/2024;14:44:24;784,04240;0,051;0,18020;
22466;;23/08/2024;14:44:25;784,04240;0,030;0,19080;
22467;;23/08/2024;14:44:26;784,04240;0,030;0,19080;
22468;;23/08/2024;14:44:27;783,99660;0,051;0,19080;
22469;;23/08/2024;14:44:28;784,04240;0,030;0,19080;
22470;;23/08/2024;14:44:29;783,99660;0,030;0,18020;
22471;;23/08/2024;14:44:30;783,96610;0,051;0,19080;
22472;;23/08/2024;14:44:31;783,96610;0,030;0,19080;
22473;;23/08/2024;14:44:32;783,99660;0,051;0,19080;
22474;;23/08/2024;14:44:33;783,99660;0,051;0,18020;
22475;;23/08/2024;14:44:34;784,04240;0,051;0,18020;
22476;;23/08/2024;14:44:35;783,99660;0,030;0,18020;
22477;;23/08/2024;14:44:36;783,93550;0,051;0,18020;
22478;;23/08/2024;14:44:37;783,98130;0,030;0,19080;
22479;;23/08/2024;14:44:38;783,96610;0,051;0,19080;
22480;;23/08/2024;14:44:39;783,96610;0,030;0,19080;
22481;;23/08/2024;14:44:40;784,01180;0,030;0,19080;
22482;;23/08/2024;14:44:41;783,96610;0,030;0,19080;
22483;;23/08/2024;14:44:42;783,99660;0,051;0,19080;
22484;;23/08/2024;14:44:43;783,99660;0,051;0,19080;
22485;;23/08/2024;14:44:44;783,96610;0,030;0,18020;
22486;;23/08/2024;14:44:45;783,99660;0,051;0,19080;
22487;;23/08/2024;14:44:46;783,99660;0,030;0,18020;
22488;;23/08/2024;14:44:47;783,99660;0,051;0,19080;
22489;;23/08/2024;14:44:48;783,93550;0,030;0,18020;
22490;;23/08/2024;14:44:49;783,96610;0,030;0,18020;
22491;;23/08/2024;14:44:50;784,01180;0,030;0,19080;
22492;;23/08/2024;14:44:51;783,99660;0,051;0,19080;
22493;;23/08/2024;14:44:52;783,96610;0,051;0,19080;
22494;;23/08/2024;14:44:53;783,93550;0,030;0,19080;
22495;;23/08/2024;14:44:54;783,93550;0,030;0,19080;
22496;;23/08/2024;14:44:55;783,99660;0,030;0,19080;
22497;;23/08/2024;14:44:56;783,96610;0,030;0,19080;
22498;;23/08/2024;14:44:57;783,96610;0,030;0,19080;
22499;;23/08/2024;14:44:58;783,98130;0,051;0,19080;
22500;;23/08/2024;14:44:59;783,98130;0,030;0,18020;
22501;;23/08/2024;14:45:00;783,98130;0,030;0,19080;
22502;;23/08/2024;14:45:01;783,98130;0,051;0,19080;
22503;;23/08/2024;14:45:02;784,01180;0,051;0,19080;
22504;;23/08/2024;14:45:03;784,01180;0,030;0,19080;
22505;;23/08/2024;14:45:04;783,99660;0,030;0,19080;
22506;;23/08/2024;14:45:05;783,96610;0,030;0,19080;
22507;;23/08/2024;14:45:06;783,99660;0,030;0,19080;
22508;;23/08/2024;14:45:07;783,93550;0,051;0,19080;
22509;;23/08/2024;14:45:08;783,99660;0,030;0,19080;
22510;;23/08/2024;14:45:09;783,99660;0,030;0,19080;
22511;;23/08/2024;14:45:10;784,01180;0,030;0,19080;
22512;;23/08/2024;14:45:11;783,99660;0,030;0,19080;
22513;;23/08/2024;14:45:12;784,04240;0,030;0,19080;
22514;;23/08/2024;14:45:13;784,01180;0,030;0,19080;
22515;;23/08/2024;14:45:14;783,96610;0,051;0,19080;
22516;;23/08/2024;14:45:15;783,96610;0,051;0,19080;
22517;;23/08/2024;14:45:16;783,96610;0,030;0,19080;
22518;;23/08/2024;14:45:17;783,98130;0,030;0,19080;
22519;;23/08/2024;14:45:18;783,92030;0,030;0,20140;
22520;;23/08/2024;14:45:19;783,98130;0,030;0,20140;
22521;;23/08/2024;14:45:20;784,04240;0,051;0,20140;
22522;;23/08/2024;14:45:21;783,96610;0,030;0,20140;
22523;;23/08/2024;14:45:22;783,98130;0,030;0,21200;
22524;;23/08/2024;14:45:23;783,98130;0,030;0,22260;
22525;;23/08/2024;14:45:24;783,98130;0,030;0,23320;
22526;;23/08/2024;14:45:25;783,96610;0,030;0,25440;
22527;;23/08/2024;14:45:26;783,93550;0,051;0,31790;
22528;;23/08/2024;14:45:27;784,01180;0,051;0,36030;
22529;;23/08/2024;14:45:28;784,01180;0,051;0,38150;
22530;;23/08/2024;14:45:29;783,99660;0,051;0,51920;
22531;;23/08/2024;14:45:30;784,01180;0,030;0,59340;
22532;;23/08/2024;14:45:31;783,99660;0,051;0,72050;
22533;;23/08/2024;14:45:32;784,01180;0,051;1,00630;
22534;;23/08/2024;14:45:33;783,96610;0,030;1,23920;
22535;;23/08/2024;14:45:34;783,99660;0,030;1,26040;
22536;;23/08/2024;14:45:35;783,99660;0,030;1,56720;
22537;;23/08/2024;14:45:36;783,99660;0,030;1,86330;
22538;;23/08/2024;14:45:37;783,98130;0,030;2,40230;
22539;;23/08/2024;14:45:38;784,05760;0,030;2,80370;
22540;;23/08/2024;14:45:39;784,01180;0,030;3,73230;
22541;;23/08/2024;14:45:40;783,96610;0,051;4,61760;
22542;;23/08/2024;14:45:41;783,93550;0,051;5,24930;
22543;;23/08/2024;14:45:42;783,98130;0,030;6,22710;
22544;;23/08/2024;14:45:43;783,98130;0,051;6,86790;
22545;;23/08/2024;14:45:44;784,04240;0,051;8,26290;
22546;;23/08/2024;14:45:45;783,98130;0,051;9,49810;
22547;;23/08/2024;14:45:46;784,01180;0,051;11,11770;
22548;;23/08/2024;14:45:47;783,96610;0,051;12,65000;
22549;;23/08/2024;14:45:48;783,99660;0,051;14,54260;
22550;;23/08/2024;14:45:49;783,96610;0,030;16,75080;
22551;;23/08/2024;14:45:50;783,93550;0,030;18,32250;
22552;;23/08/2024;14:45:51;783,99660;0,030;19,07590;
22553;;23/08/2024;14:45:52;783,98130;0,030;21,26980;
22554;;23/08/2024;14:45:53;783,93550;0,051;23,03600;
22555;;23/08/2024;14:45:54;783,98130;0,030;24,72590;
22556;;23/08/2024;14:45:55;783,96610;0,030;25,88370;
22557;;23/08/2024;14:45:56;783,93550;0,030;27,03140;
22558;;23/08/2024;14:45:57;783,93550;0,030;27,93600;
22559;;23/08/2024;14:45:58;783,93550;0,030;29,23730;
22560;;23/08/2024;14:45:59;783,98130;0,051;29,59350;
22561;;23/08/2024;14:46:00;784,01180;0,051;30,80890;
22562;;23/08/2024;14:46:01;783,96610;0,051;32,23610;
22563;;23/08/2024;14:46:02;784,04240;0,051;32,80450;
22564;;23/08/2024;14:46:03;783,92030;0,051;33,98130;
22565;;23/08/2024;14:46:04;783,93550;0,051;34,08810;
22566;;23/08/2024;14:46:05;783,93550;0,030;34,83580;
22567;;23/08/2024;14:46:06;783,96610;0,030;35,13150;
22568;;23/08/2024;14:46:07;783,96610;0,051;35,07330;
22569;;23/08/2024;14:46:08;783,96610;0,030;35,31170;
22570;;23/08/2024;14:46:09;783,92030;0,051;35,42610;
22571;;23/08/2024;14:46:10;783,96610;0,051;35,74660;
22572;;23/08/2024;14:46:11;784,01180;0,030;35,93440;
22573;;23/08/2024;14:46:12;783,93550;0,051;36,04130;
22574;;23/08/2024;14:46:13;783,92030;0,051;35,92680;
22575;;23/08/2024;14:46:14;783,92030;0,030;35,80380;
22576;;23/08/2024;14:46:15;783,96610;0,030;35,67220;
22577;;23/08/2024;14:46:16;783,92030;0,051;35,35270;
22578;;23/08/2024;14:46:17;783,98130;0,030;34,90920;
22579;;23/08/2024;14:46:18;783,93550;0,051;34,73660;
22580;;23/08/2024;14:46:19;783,98130;0,030;34,13770;
22581;;23/08/2024;14:46:20;783,98130;0,051;34,10430;
22582;;23/08/2024;14:46:21;783,96610;0,051;33,42150;
22583;;23/08/2024;14:46:22;783,93550;0,051;32,70530;
22584;;23/08/2024;14:46:23;783,96610;0,030;32,59850;
22585;;23/08/2024;14:46:24;783,99660;0,051;32,37630;
22586;;23/08/2024;14:46:25;783,99660;0,051;31,84030;
22587;;23/08/2024;14:46:26;783,96610;0,030;31,15560;
22588;;23/08/2024;14:46:27;783,92030;0,030;30,46990;
22589;;23/08/2024;14:46:28;783,93550;0,030;30,06510;
22590;;23/08/2024;14:46:29;783,96610;0,030;29,17960;
22591;;23/08/2024;14:46:30;783,92030;0,051;28,87300;
22592;;23/08/2024;14:46:31;783,93550;0,051;28,31790;
22593;;23/08/2024;14:46:32;783,96610;0,051;27,60410;
22594;;23/08/2024;14:46:33;783,93550;0,030;27,27220;
22595;;23/08/2024;14:46:34;783,93550;0,051;26,45780;
22596;;23/08/2024;14:46:35;783,96610;0,051;25,63430;
22597;;23/08/2024;14:46:36;783,93550;0,030;25,04300;
22598;;23/08/2024;14:46:37;783,92030;0,030;24,33400;
22599;;23/08/2024;14:46:38;783,93550;0,051;23,64970;
22600;;23/08/2024;14:46:39;783,92030;0,051;23,07370;
22601;;23/08/2024;14:46:40;783,93550;0,030;22,78090;
22602;;23/08/2024;14:46:41;783,98130;0,030;21,62930;
22603;;23/08/2024;14:46:42;783,96610;0,051;20,88880;
22604;;23/08/2024;14:46:43;783,96610;0,051;20,25080;
22605;;23/08/2024;14:46:44;783,92030;0,030;19,84930;
22606;;23/08/2024;14:46:45;783,96610;0,051;19,07590;
22607;;23/08/2024;14:46:46;784,01180;0,030;18,26050;
22608;;23/08/2024;14:46:47;783,93550;0,030;17,65060;
22609;;23/08/2024;14:46:48;783,92030;0,051;17,14420;
22610;;23/08/2024;14:46:49;783,92030;0,030;16,77130;
22611;;23/08/2024;14:46:50;783,96610;0,030;16,47140;
22612;;23/08/2024;14:46:51;783,93550;0,051;15,39350;
22613;;23/08/2024;14:46:52;783,92030;0,051;14,97860;
22614;;23/08/2024;14:46:53;783,93550;0,030;14,60480;
22615;;23/08/2024;14:46:54;783,92030;0,030;14,32440;
22616;;23/08/2024;14:46:55;783,99660;0,030;13,59700;
22617;;23/08/2024;14:46:56;783,92030;0,051;13,60730;
22618;;23/08/2024;14:46:57;783,93550;0,030;12,93110;
22619;;23/08/2024;14:46:58;783,92030;0,030;12,32720;
22620;;23/08/2024;14:46:59;783,92030;0,051;12,30620;
22621;;23/08/2024;14:47:00;783,93550;0,051;11,66010;
22622;;23/08/2024;14:47:01;783,92030;0,030;11,24290;
22623;;23/08/2024;14:47:02;783,96610;0,051;11,08620;
22624;;23/08/2024;14:47:03;783,96610;0,051;10,39720;
22625;;23/08/2024;14:47:04;783,96610;0,030;9,73870;
22626;;23/08/2024;14:47:05;783,93550;0,051;9,34120;
22627;;23/08/2024;14:47:06;783,92030;0,030;9,23660;
22628;;23/08/2024;14:47:07;783,92030;0,030;9,03770;
22629;;23/08/2024;14:47:08;783,96610;0,051;8,60860;
22630;;23/08/2024;14:47:09;784,51540;0,030;8,24190;
22631;;23/08/2024;14:47:10;776,09250;0,035;8,56660;
22632;;23/08/2024;14:47:11;776,59610;0,035;2,44460;
22633;;23/08/2024;14:47:12;775,97050;0,035;2,43400;
22634;;23/08/2024;14:47:13;776,26040;0,035;2,43400;
22635;;23/08/2024;14:47:14;776,18410;0,035;2,42350;
22636;;23/08/2024;14:47:15;776,01620;0,054;2,46570;
22637;;23/08/2024;14:47:16;776,26040;0,054;1,70470;
22638;;23/08/2024;14:47:17;775,98570;0,054;1,68350;
22639;;23/08/2024;14:47:18;776,62660;0,074;1,68350;
22640;;23/08/2024;14:47:19;776,26040;0,094;1,69410;
22641;;23/08/2024;14:47:20;776,44350;0,094;1,71520;
22642;;23/08/2024;14:47:21;779,46470;0,133;1,73640;
22643;;23/08/2024;14:47:22;780,65490;0,133;0,64630;
22644;;23/08/2024;14:47:23;780,89900;0,154;0,37090;
22645;;23/08/2024;14:47:24;780,80750;0,192;0,33910;
22646;;23/08/2024;14:47:25;780,67020;0,213;0,33910;
22647;;23/08/2024;14:47:26;780,59390;0,213;0,33910;
22648;;23/08/2024;14:47:27;780,62440;0,233;0,32850;
22649;;23/08/2024;14:47:28;780,65490;0,233;0,32850;
22650;;23/08/2024;14:47:29;780,68540;0,233;0,32850;
22651;;23/08/2024;14:47:30;780,65490;0,233;0,32850;
22652;;23/08/2024;14:47:31;780,73120;0,213;0,32850;
22653;;23/08/2024;14:47:32;780,68540;0,213;0,32850;
22654;;23/08/2024;14:47:33;780,54810;0,192;0,32850;
22655;;23/08/2024;14:47:34;780,60910;0,192;0,31790;
22656;;23/08/2024;14:47:35;780,60910;0,173;0,31790;
22657;;23/08/2024;14:47:36;780,73120;0,154;0,30740;
22658;;23/08/2024;14:47:37;780,65490;0,154;0,30740;
22659;;23/08/2024;14:47:38;780,67020;0,133;0,30740;
22660;;23/08/2024;14:47:39;780,65490;0,133;0,31790;
22661;;23/08/2024;14:47:40;780,67020;0,133;0,30740;
22662;;23/08/2024;14:47:41;780,65490;0,115;0,30740;
22663;;23/08/2024;14:47:42;780,70070;0,094;0,30740;
22664;;23/08/2024;14:47:43;780,70070;0,094;0,30740;
22665;;23/08/2024;14:47:44;780,71590;0,094;0,29680;
22666;;23/08/2024;14:47:45;780,54810;0,094;0,29680;
22667;;23/08/2024;14:47:46;780,44130;0,094;0,29680;
22668;;23/08/2024;14:47:47;780,54810;0,074;0,29680;
22669;;23/08/2024;14:47:48;780,50230;0,054;0,29680;
22670;;23/08/2024;14:47:49;780,54810;0,074;0,29680;
22671;;23/08/2024;14:47:50;780,79220;0,074;0,29680;
22672;;23/08/2024;14:47:51;780,92960;0,074;0,28620;
22673;;23/08/2024;14:47:52;780,89900;0,054;0,28620;
22674;;23/08/2024;14:47:53;780,51760;0,054;0,28620;
22675;;23/08/2024;14:47:54;780,56340;0,054;0,28620;
22676;;23/08/2024;14:47:55;780,56340;0,054;0,28620;
22677;;23/08/2024;14:47:56;780,79220;0,054;0,28620;
22678;;23/08/2024;14:47:57;780,79220;0,054;0,28620;
22679;;23/08/2024;14:47:58;780,82280;0,054;0,27560;
22680;;23/08/2024;14:47:59;780,74650;0,035;0,28620;
22681;;23/08/2024;14:48:00;780,71590;0,035;0,28620;
22682;;23/08/2024;14:48:01;780,71590;0,035;0,27560;
22683;;23/08/2024;14:48:02;780,71590;0,035;0,27560;
22684;;23/08/2024;14:48:03;780,51760;0,035;0,27560;
22685;;23/08/2024;14:48:04;780,70070;0,035;0,27560;
22686;;23/08/2024;14:48:05;780,54810;0,035;0,29680;
22687;;23/08/2024;14:48:06;780,89900;0,035;0,28620;
22688;;23/08/2024;14:48:07;780,63960;0,035;0,27560;
22689;;23/08/2024;14:48:08;780,63960;0,035;0,27560;
22690;;23/08/2024;14:48:09;780,36500;0,035;0,28620;
22691;;23/08/2024;14:48:10;781,02110;0,035;0,44510;
22692;;23/08/2024;14:48:11;780,86850;0,035;0,29680;
22693;;23/08/2024;14:48:12;780,71590;0,015;0,27560;
22694;;23/08/2024;14:48:13;780,76170;0,035;0,26500;
22695;;23/08/2024;14:48:14;780,67020;0,035;0,26500;
22696;;23/08/2024;14:48:15;780,71590;0,035;0,25440;
22697;;23/08/2024;14:48:16;780,56340;0,035;0,26500;
22698;;23/08/2024;14:48:17;780,62440;0,035;0,25440;
22699;;23/08/2024;14:48:18;780,63960;0,035;0,25440;
22700;;23/08/2024;14:48:19;780,54810;0,035;0,25440;
22701;;23/08/2024;14:48:20;780,62440;0,015;0,25440;
22702;;23/08/2024;14:48:21;780,54810;0,015;0,25440;
22703;;23/08/2024;14:48:22;780,56340;0,015;0,25440;
22704;;23/08/2024;14:48:23;780,60910;0,035;0,25440;
22705;;23/08/2024;14:48:24;780,67020;0,015;0,25440;
22706;;23/08/2024;14:48:25;780,60910;0,035;0,25440;
22707;;23/08/2024;14:48:26;780,54810;0,035;0,25440;
22708;;23/08/2024;14:48:27;780,67020;0,035;0,24380;
22709;;23/08/2024;14:48:28;780,56340;0,035;0,24380;
22710;;23/08/2024;14:48:29;780,63960;0,035;0,24380;
22711;;23/08/2024;14:48:30;780,62440;0,015;0,24380;
22712;;23/08/2024;14:48:31;780,62440;0,035;0,24380;
22713;;23/08/2024;14:48:32;780,67020;0,015;0,24380;
22714;;23/08/2024;14:48:33;782,60800;0,030;0,24380;
22715;;23/08/2024;14:48:34;778,04570;0,035;0,23320;
22716;;23/08/2024;14:48:35;777,75570;0,015;0,00000;
22717;;23/08/2024;14:48:36;787,15520;0,030;0,05300;
22718;;23/08/2024;14:48:37;789,52030;0,027;0,29680;
22719;;23/08/2024;14:48:38;789,16930;0,027;0,29680;
22720;;23/08/2024;14:48:39;789,29140;0,027;0,29680;
22721;;23/08/2024;14:48:40;789,29140;0,027;0,29680;
22722;;23/08/2024;14:48:41;789,29140;0,027;0,29680;
22723;;23/08/2024;14:48:42;789,29140;0,047;0,29680;
22724;;23/08/2024;14:48:43;789,27610;0,047;0,29680;
22725;;23/08/2024;14:48:44;789,32190;0,047;0,29680;
22726;;23/08/2024;14:48:45;789,29140;0,047;0,29680;
22727;;23/08/2024;14:48:46;789,32190;0,066;0,29680;
22728;;23/08/2024;14:48:47;789,58130;0,066;0,29680;
22729;;23/08/2024;14:48:48;790,08480;0,047;0,29680;
22730;;23/08/2024;14:48:49;790,05430;0,066;0,29680;
22731;;23/08/2024;14:48:50;790,02380;0,066;0,29680;
22732;;23/08/2024;14:48:51;790,02380;0,066;0,29680;
22733;;23/08/2024;14:48:52;790,02380;0,066;0,29680;
22734;;23/08/2024;14:48:53;790,05430;0,066;0,29680;
22735;;23/08/2024;14:48:54;790,02380;0,085;0,29680;
22736;;23/08/2024;14:48:55;790,08480;0,066;0,29680;
22737;;23/08/2024;14:48:56;790,00850;0,066;0,29680;
22738;;23/08/2024;14:48:57;790,02380;0,085;0,29680;
22739;;23/08/2024;14:48:58;790,05430;0,085;0,29680;
22740;;23/08/2024;14:48:59;790,02380;0,106;0,29680;
22741;;23/08/2024;14:49:00;790,05430;0,085;0,29680;
22742;;23/08/2024;14:49:01;790,00850;0,106;0,29680;
22743;;23/08/2024;14:49:02;790,02380;0,085;0,29680;
22744;;23/08/2024;14:49:03;790,02380;0,106;0,29680;
22745;;23/08/2024;14:49:04;790,05430;0,106;0,29680;
22746;;23/08/2024;14:49:05;790,05430;0,085;0,29680;
22747;;23/08/2024;14:49:06;790,02380;0,106;0,29680;
22748;;23/08/2024;14:49:07;790,05430;0,106;0,29680;
22749;;23/08/2024;14:49:08;789,85600;0,106;0,29680;
22750;;23/08/2024;14:49:09;783,66090;0,109;0,29680;
22751;;23/08/2024;14:49:10;776,47400;0,115;0,00000;
22752;;23/08/2024;14:49:11;777,32850;0,115;0,00000;
22753;;23/08/2024;14:49:12;777,72520;0,115;0,00000;
22754;;23/08/2024;14:49:13;777,86250;0,115;0,00000;
22755;;23/08/2024;14:49:14;780,36500;0,115;0,00000;
22756;;23/08/2024;14:49:15;781,55520;0,133;0,06360;
22757;;23/08/2024;14:49:16;779,64780;0,154;0,05300;
22758;;23/08/2024;14:49:17;778,61020;0,154;0,14840;
22759;;23/08/2024;14:49:18;776,50450;0,154;0,00000;
22760;;23/08/2024;14:49:19;776,15360;0,154;0,00000;
22761;;23/08/2024;14:49:20;776,30620;0,154;0,00000;
22762;;23/08/2024;14:49:21;776,44350;0,154;0,00000;
22763;;23/08/2024;14:49:22;776,77920;0,154;0,00000;
22764;;23/08/2024;14:49:23;776,85550;0,154;0,00000;
22765;;23/08/2024;14:49:24;776,73340;0,133;0,00000;
22766;;23/08/2024;14:49:25;776,59610;0,154;0,00000;
22767;;23/08/2024;14:49:26;776,62660;0,154;0,00000;
22768;;23/08/2024;14:49:27;776,85550;0,173;0,00000;
22769;;23/08/2024;14:49:28;776,74870;0,173;0,00000;
22770;;23/08/2024;14:49:29;776,65710;0,173;0,00000;
22771;;23/08/2024;14:49:30;776,51980;0,213;0,00000;
22772;;23/08/2024;14:49:31;776,47400;0,233;0,00000;
22773;;23/08/2024;14:49:32;776,58080;0,253;0,00000;
22774;;23/08/2024;14:49:33;776,62660;0,272;0,00000;
22775;;23/08/2024;14:49:34;776,65710;0,292;0,00000;
22776;;23/08/2024;14:49:35;776,58080;0,313;0,00000;
22777;;23/08/2024;14:49:36;776,58080;0,352;0,00000;
22778;;23/08/2024;14:49:37;776,68760;0,352;0,00000;
22779;;23/08/2024;14:49:38;776,87070;0,392;0,00000;
22780;;23/08/2024;14:49:39;777,08440;0,412;0,00000;
22781;;23/08/2024;14:49:40;776,99280;0,431;0,00000;
22782;;23/08/2024;14:49:41;781,99770;0,451;0,00000;
22783;;23/08/2024;14:49:42;781,72300;0,491;0,11660;
22784;;23/08/2024;14:49:43;781,66200;0,510;0,13780;
22785;;23/08/2024;14:49:44;781,75350;0,530;0,14840;
22786;;23/08/2024;14:49:45;781,35680;0,550;0,14840;
22787;;23/08/2024;14:49:46;781,58570;0,530;0,15900;
22788;;23/08/2024;14:49:47;781,40260;0,530;0,16960;
22789;;23/08/2024;14:49:48;781,46360;0,491;0,18020;
22790;;23/08/2024;14:49:49;781,82980;0,471;0,19080;
22791;;23/08/2024;14:49:50;781,66200;0,431;0,20140;
22792;;23/08/2024;14:49:51;781,67720;0,392;0,19080;
22793;;23/08/2024;14:49:52;781,61620;0,371;0,19080;
22794;;23/08/2024;14:49:53;781,44840;0,333;0,20140;
22795;;23/08/2024;14:49:54;781,32630;0,313;0,20140;
22796;;23/08/2024;14:49:55;775,63480;0,277;0,21200;
22797;;23/08/2024;14:49:56;776,73340;0,253;0,00000;
22798;;23/08/2024;14:49:57;777,61840;0,233;0,00000;
22799;;23/08/2024;14:49:58;781,55520;0,213;0,00000;
22800;;23/08/2024;14:49:59;782,54700;0,169;0,00000;
22801;;23/08/2024;14:50:00;782,19600;0,169;0,19080;
22802;;23/08/2024;14:50:01;782,66910;0,169;0,21200;
22803;;23/08/2024;14:50:02;781,82980;0,154;0,20140;
22804;;23/08/2024;14:50:03;777,43530;0,133;0,21200;
22805;;23/08/2024;14:50:04;777,08440;0,133;0,00000;
22806;;23/08/2024;14:50:05;778,03040;0,133;0,00000;
22807;;23/08/2024;14:50:06;777,87780;0,133;0,00000;
22808;;23/08/2024;14:50:07;777,09960;0,115;0,00000;
22809;;23/08/2024;14:50:08;777,32850;0,115;0,00000;
22810;;23/08/2024;14:50:09;777,00810;0,094;0,00000;
22811;;23/08/2024;14:50:10;777,55740;0,115;0,00000;
22812;;23/08/2024;14:50:11;777,22170;0,094;0,00000;
22813;;23/08/2024;14:50:12;789,70340;0,106;0,00000;
22814;;23/08/2024;14:50:13;790,78670;0,126;0,19080;
22815;;23/08/2024;14:50:14;791,24450;0,126;0,18020;
22816;;23/08/2024;14:50:15;791,18350;0,145;0,19080;
22817;;23/08/2024;14:50:16;791,44290;0,166;0,19080;
22818;;23/08/2024;14:50:17;791,24450;0,166;0,18020;
22819;;23/08/2024;14:50:18;791,48860;0,186;0,19080;
22820;;23/08/2024;14:50:19;791,32080;0,186;0,19080;
22821;;23/08/2024;14:50:20;791,35130;0,206;0,19080;
22822;;23/08/2024;14:50:21;791,35130;0,206;0,19080;
22823;;23/08/2024;14:50:22;791,32080;0,206;0,19080;
22824;;23/08/2024;14:50:23;791,35130;0,206;0,19080;
22825;;23/08/2024;14:50:24;791,32080;0,206;0,19080;
22826;;23/08/2024;14:50:25;791,32080;0,206;0,19080;
22827;;23/08/2024;14:50:26;791,32080;0,206;0,18020;
22828;;23/08/2024;14:50:27;791,35130;0,225;0,19080;
22829;;23/08/2024;14:50:28;791,35130;0,206;0,19080;
22830;;23/08/2024;14:50:29;791,32080;0,225;0,19080;
22831;;23/08/2024;14:50:30;791,35130;0,206;0,19080;
22832;;23/08/2024;14:50:31;791,32080;0,206;0,19080;
22833;;23/08/2024;14:50:32;791,36660;0,225;0,19080;
22834;;23/08/2024;14:50:33;791,35130;0,225;0,19080;
22835;;23/08/2024;14:50:34;791,36660;0,225;0,19080;
22836;;23/08/2024;14:50:35;791,36660;0,225;0,19080;
22837;;23/08/2024;14:50:36;791,39710;0,225;0,19080;
22838;;23/08/2024;14:50:37;791,36660;0,225;0,19080;
22839;;23/08/2024;14:50:38;791,39710;0,225;0,19080;
22840;;23/08/2024;14:50:39;791,47340;0,225;0,19080;
22841;;23/08/2024;14:50:40;791,44290;0,245;0,19080;
22842;;23/08/2024;14:50:41;791,42760;0,245;0,19080;
22843;;23/08/2024;14:50:42;791,39710;0,225;0,19080;
22844;;23/08/2024;14:50:43;791,39710;0,245;0,19080;
22845;;23/08/2024;14:50:44;791,36660;0,245;0,19080;
22846;;23/08/2024;14:50:45;791,42760;0,245;0,19080;
22847;;23/08/2024;14:50:46;791,42760;0,245;0,19080;
22848;;23/08/2024;14:50:47;791,39710;0,265;0,19080;
22849;;23/08/2024;14:50:48;791,42760;0,265;0,19080;
22850;;23/08/2024;14:50:49;791,42760;0,245;0,19080;
22851;;23/08/2024;14:50:50;791,39710;0,265;0,19080;
22852;;23/08/2024;14:50:51;791,39710;0,265;0,19080;
22853;;23/08/2024;14:50:52;791,39710;0,265;0,19080;
22854;;23/08/2024;14:50:53;791,38180;0,265;0,19080;
22855;;23/08/2024;14:50:54;791,42760;0,265;0,19080;
22856;;23/08/2024;14:50:55;791,39710;0,265;0,19080;
22857;;23/08/2024;14:50:56;791,39710;0,265;0,19080;
22858;;23/08/2024;14:50:57;791,42760;0,265;0,19080;
22859;;23/08/2024;14:50:58;791,39710;0,265;0,19080;
22860;;23/08/2024;14:50:59;791,39710;0,285;0,19080;
22861;;23/08/2024;14:51:00;791,45810;0,265;0,19080;
